"Data";"Contribuição para a variação total - Pessoas físicas - Cheque especial - 20573";"Contribuição para a variação total - Pessoas físicas - Crédito pessoal não consignado - 20574";"Contribuição para a variação total - Pessoas físicas - Crédito pessoal não consignado vinculado à composição de dívidas - 20575";"Contribuição para a variação total - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor privado - 20576";"Contribuição para a variação total - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor público - 20577";"Contribuição para a variação total - Pessoas físicas - Crédito pessoal consignado para aposentados e pensionistas do INSS - 20578";"Contribuição para a variação total - Pessoas físicas - Aquisição de veículos - 20581";"Contribuição para a variação total - Pessoas físicas - Aquisição de outros bens - 20582";"Contribuição para a variação total - Pessoas físicas - Arrendamento mercantil de veículos - 20584";"Contribuição para a variação total - Pessoas físicas - Arrendamento mercantil de outros bens - 20585";"Contribuição para a variação total - Pessoas físicas - Cartão de crédito rotativo - 20587";"Contribuição para a variação total - Pessoas físicas - Cartão de crédito parcelado - 20588";"Contribuição para a variação total - Pessoas físicas - Cartão de crédito à vista - 20589";"Contribuição para a variação total - Pessoas físicas - Desconto de cheques - 20591";"Contribuição para a variação total - Pessoas físicas - Outros créditos livres - 20592";"Contribuição para a variação total da carteira de crédito com recursos livres - Pessoas físicas - Total - 20570"
2019-03-01;-0,000844818833446988;0,0101674549985549;0,00310708811542171;0,000406761752494246;0,00918562140460104;0,00878241592803244;0,0172942909353356;0,000756957763489818;-4,21853531961796e-05;-1,59995835827532e-05;0,00116097842402082;0,0046263991558534;0,0205619898546179;-7,35351204318288e-05;0,00514471915504553;0,0802169844461376
2019-04-01;-0,000160770425076506;0,010900200453298;0,00347357917737462;0,000593828170349406;0,00956400183618846;0,00877827508285482;0,0172904084221688;0,000903864897876236;-6,13273488840608e-06;-2,28599496504079e-05;0,00102402440337021;0,00490353490359225;0,0203056580783559;-6,33983848846976e-05;0,00521961120825996;0,0827037712714473
2019-05-01;0,000106485223787631;0,0128053947974309;0,00408115272175447;0,000965329320587445;0,0114227274813649;0,0085862203153405;0,0190201333003627;0,00107817522384962;3,41685803596373e-05;-1,88651592755228e-05;0,00209163693787345;0,00551740592255503;0,02237978177897;-1,77479298564253e-05;0,00479361050528401;0,092844577005132
2019-06-01;0,00112199803695024;0,0151339427906679;0,00477470643209764;0,0014465309490043;0,0155094442890125;0,00974928889510576;0,0230015813334336;0,00133291352497329;8,20447104310426e-05;-1,36033844368179e-05;0,00317667455305041;0,00599902980888727;0,0229758172444405;-3,01312137955614e-06;0,00437259947421323;0,108661082502726
2019-07-01;0,00153765271277533;0,0157424659690566;0,00498743186188974;0,00201988963303889;0,0175472259668862;0,010108651835987;0,0236404265057025;0,00146653221101022;0,000133991837422921;-6,62286008840544e-06;0,00402709576458996;0,00584629367168538;0,0258562088585192;9,21468781730185e-06;0,00441171822779335;0,117328176884086
2019-08-01;0,00203607026218288;0,0147828706205574;0,00493771325795486;0,00208704096945544;0,0180183496571608;0,0095262867181346;0,0244424192400764;0,00135383242542193;0,00011624456520227;1,14784476931755e-05;0,00575205347560148;0,00570089692421444;0,023196359550912;1,51825534365687e-05;0,0043729389370967;0,116349737605101
2019-09-01;0,00316329031412127;0,0167937226038754;0,00394026122595217;0,00215185959978786;0,0218763757458753;0,0101464256189028;0,0266933868035709;0,00154147060381495;0,000104488515197871;6,82707904159607e-06;0,00732347151591656;0,00528148114731862;0,0295869800110832;1,88713502911793e-05;0,00544456549779234;0,13407231525845
2019-10-01;0,00146493278134207;0,0173865516082842;0,0044116440085316;0,00241474071088294;0,0242594161464331;0,0104339242174688;0,0286271253352418;0,00173761600924342;6,5979198307325e-05;7,27351790820515e-06;0,00693491683953438;0,00509234400804427;0,0290780000540525;1,21130867212587e-05;0,00539325575812731;0,137318749584113
2019-11-01;0,000696538255416522;0,0164221697294859;0,00415141840188576;0,00291865854864152;0,0220029659336959;0,00902382747727624;0,0275123633657416;0,00162466771831474;1,20276245060362e-05;6,23752452250843e-06;0,00597148351403946;0,0043393141106511;0,0218592832249779;-3,16140515538697e-06;0,00525557361375472;0,121795456449533
2019-12-01;0,00122787547265301;0,014057154479909;0,00412664389698227;0,00248500289513534;0,0236112364681922;0,00689214359467951;0,0260749980828725;0,00165500392996822;-4,61421402805258e-05;1,62452595907605e-06;0,00582642884060377;0,00356808675881705;0,0246226134247652;-1,67387239703962e-05;0,00407958897392979;0,11816342505014
2020-01-01;0,00049241031354306;0,0141670011209532;0,00443326666292337;0,00250481812147081;0,0240875884231354;0,00756847994303241;0,0266661608993336;0,00166685946042967;-7,37779548694499e-05;8,81224874237302e-07;0,00584242216178545;0,00369902918612372;0,0229651271297354;-1,92735141667848e-05;0,00612564805600097;0,119562721979027
2020-02-01;0,000759804778966584;0,0142848104132915;0,00439719719350224;0,00271238776585922;0,0248029083288034;0,00749042041209493;0,0267298679725703;0,00159082721334094;-9,50000460297486e-05;6,22380689902596e-06;0,00575327892850636;0,00345552987818192;0,02207796475559;-2,61222519349767e-05;0,00734138730581075;0,121278430977776
2020-03-01;0,000604711900872031;0,0140028146704292;0,00693380016953759;0,00274962101232462;0,0264101808107717;0,00816223751341323;0,0264367340917622;0,00162972373283339;-0,000120523567537034;-1,22898984492151e-05;0,0077771325306652;0,00317305567131545;0,0115262811660724;-6,20697271017465e-05;0,00931072810552868;0,118522138182438
2020-04-01;-0,00162996331486526;0,0141749102317702;0,010977142994831;0,00240561784031765;0,0265577401187294;0,00792473083443322;0,0221890519448927;0,00110495952527021;-0,000154496870260133;-4,96353853105523e-06;0,00755711937285602;0,00354722565292779;-0,0160688777483145;-0,000115221336845217;0,00882378999744899;0,0872877586624148
2020-05-01;-0,00357151767399667;0,0111160724141136;0,0132640861750024;0,00219257643042961;0,0253536927558098;0,00689578609038143;0,0188617487144907;0,000791702998854523;-0,000195076936831985;-8,15180187508885e-06;0,00575131682936549;0,00256048307051239;-0,023145557223082;-0,000173313599825165;0,00878087211155782;0,0684757290881299
2020-06-01;-0,00461341239647064;0,00834084142670777;0,0147309472286042;0,00166419340260786;0,0233882153691054;0,00690250076844661;0,016027667669118;0,000719738186984806;-0,000240168391491625;-1,02695586006501e-05;0,00294284297131903;0,000850049473822575;-0,0147693792981823;-0,000225359995676029;0,00894478490039115;0,0646531917566859
2020-07-01;-0,00640798631319909;0,00765124327590837;0,0152259122151782;0,00164367754105724;0,0221086124689343;0,00668689134386463;0,0148255691133373;0,000600138003537506;-0,000297886414517065;-8,42471312336519e-06;0,00190751592005105;-0,000644983413394591;-0,0144764130082773;-0,000226531456994508;0,0077685973574482;0,0563540398074365
2020-08-01;-0,00647564083596464;0,00734863973505677;0,017924765119336;0,00120275240051133;0,0198794402246781;0,00776035720714488;0,0116035325522469;0,000731654474733205;-0,000307976027345792;-2,08189411823055e-05;-0,00119858757851685;-0,00213786927372115;-0,0061127543651413;-0,000231008845621937;0,00696351515912485;0,0569290701372209
2020-09-01;-0,00703537267139;0,00726374178940233;0,017360838647111;0,000955571480001889;0,0192759886291536;0,00644208045419402;0,00972839281464647;0,000766062689641874;-0,000318367106009663;-3,0388729406608e-05;-0,0036243535033295;-0,00317304879389116;-0,000167229417446606;-0,000228759729074764;0,00681248339720473;0,0540266681878103
