"Data";"Contribuição para a variação total - Pessoas jurídicas - Desconto de duplicatas e recebíveis - 20544";"Contribuição para a variação total - Pessoas jurídicas - Desconto de cheques- 20545";"Contribuição para a variação total - Pessoas jurídicas - Antecipação de faturas de cartão de crédito - 20546";"Contribuição para a variação total - Pessoas jurídicas - Capital de giro com prazo de até 365 dias - 20547";"Contribuição para a variação total - Pessoas jurídicas - Capital de giro com prazo superior a 365 dias - 20548";"Contribuição para a variação total - Pessoas jurídicas - Capital de giro rotativo - 20549";"Contribuição para a variação total - Pessoas jurídicas - Conta garantida - 20551";"Contribuição para a variação total - Pessoas jurídicas - Cheque especial - 20552";"Contribuição para a variação total - Pessoas jurídicas - Aquisição de veículos - 20553";"Contribuição para a variação total - Pessoas jurídicas - Aquisição de outros bens - 20554";"Contribuição para a variação total - Pessoas jurídicas - Arrendamento mercantil de veículos - 20556";"Contribuição para a variação total - Pessoas jurídicas - Arrendamento mercantil de outros bens - 20557";"Contribuição para a variação total - Pessoas jurídicas - Vendor - 20559";"Contribuição para a variação total - Pessoas jurídicas - Compror - 20560";"Contribuição para a variação total - Pessoas jurídicas - Cartão de crédito rotativo - 20561";"Contribuição para a variação total - Pessoas jurídicas - Cartão de crédito parcelado - 20562";"Contribuição para a variação total - Pessoas jurídicas - Cartão de crédito à vista - 20563";"Contribuição para a variação total - Pessoas jurídicas - Adiantamento sobre contratos de câmbio (ACC) - 20565";"Contribuição para a variação total - Pessoas jurídicas - Financiamento a importações - 20566";"Contribuição para a variação total - Pessoas jurídicas - Financiamento a exportações - 20567";"Contribuição para a variação total - Pessoas jurídicas - Repasse externo - 20568";"Contribuição para a variação total - Pessoas jurídicas - Outros créditos livres - 20569";"Contribuição para a variação total - Pessoas jurídicas - Total - 20543"
2017-08-01;0,00334925631015505;-0,00204359968772415;0,0061656645261514;-0,00628079426532767;-0,0201782731661745;-0,0152745866802197;-0,0105459817125699;-0,00390007746332147;-0,000204357981357694;-0,0011361786626689;-0,00084673472152232;-0,0017064098600638;-0,000594471582878293;-0,000543262751956309;-0,000576271717826952;-0,000292778584480846;0,000624760272445351;-0,0146073382679932;-0,000307735874263617;-0,000867310694648596;-0,00770170022362153;-0,0095051121187472;-0,0869785983320798
2017-09-01;0,0065446988957749;-0,00174427178954095;0,00764835168816077;-0,0036487392335198;-0,0282419534258204;-0,0148088232591601;-0,00945355854000906;-0,00397735287669243;0,000341512491680131;-0,00104063140966526;-0,000741399511499608;-0,00159428207478673;-0,000531278522196469;-0,000785260543081533;-0,000350777507271282;-0,000447993195983814;0,000462240925026327;-0,0107829962150245;-8,46121850148673e-05;0,00196680654269909;-0,00957737841132195;-0,0117384051736569;-0,0825874703936404
2017-10-01;0,00477986490486492;-0,0016246050432461;0,0114709897188929;-0,00704857932326948;-0,0284086458429982;-0,0144007637567764;-0,00963927385967712;-0,0039868326546329;0,00105560277104515;-0,00114388499131303;-0,000769616714067123;-0,00190160230334317;-0,000572880179645477;-0,00110830872393152;-0,000740342773093385;-0,000178269269636767;0,000643442245223978;-0,0126382321621918;0,000187005165443984;0,00438329831036498;-0,00690460868136469;-0,0106371339733761;-0,0791847582874127
2017-11-01;0,00678998928208099;-0,00130365980564029;0,0121981298611224;-0,0068087678739598;-0,0300548584891334;-0,0133620753087576;-0,00772009255847672;-0,00310871118019646;0,00179697464292543;-0,00127893207881879;-0,000774696422294927;-0,00183000265368251;-0,000729687379383783;-0,000753918978706598;-0,000766424408721034;-0,000251884213624969;0,000746813072114678;-0,0100034467456282;7,88291855675952e-05;0,00311341379211376;-0,00855421975793336;-0,00930662505787051;-0,0718838898399402
2017-12-01;0,0137590303432769;-0,00117850968849996;0,0162924242688556;-0,010389535420499;-0,0245466037980102;-0,0115143494870654;-0,00601217900185774;-0,00235130618501965;0,00246798437650149;-0,00154037630820687;-0,000622949101800943;-0,00209676809346489;-0,00060391692192645;-3,56188206589064e-05;0,000229642455512363;-0,000455282757814392;0,000753127618815527;-0,00692010046260022;0,000215127156011386;-0,000328188638338537;-0,00428739245641619;-0,00842051670302969;-0,0475862194995014
2018-01-01;0,0124048231918522;-0,00101198084789894;0,0138763283364029;-0,0110647415840363;-0,0246385991926968;-0,0108277507046351;-0,00565141755016903;-0,00270216320262578;0,00333622115748791;-0,00170679921816619;-0,000605976861627213;-0,00199593860803249;-0,000793525580428604;-0,000403220432513293;-0,000922916336175107;-0,000353939142424811;0,000978609969491539;-0,00687893137247456;0,0001059411147653;0,00335256704689878;-0,00436289917436587;-0,00659482068038231;-0,0464611296717535
2018-02-01;0,0108876976917559;-0,00122034950566718;0,0136677899175335;-0,0117454738526914;-0,0274208683914261;-0,0101510005472273;-0,00486879257423255;-0,00169143291445298;0,0038650327961187;-0,00124301290428192;-0,000551290218729187;-0,00198677051935031;-0,000782906731036202;7,54822886580729e-05;-0,00120537052622906;-0,000298010593149526;0,000587372991746905;-0,0036960402309433;0,000571998922214348;0,00211286347953582;-0,0020630606114962;-0,0093011256273004;-0,0464600525778144
2018-03-01;0,0141910820241805;-0,000627662413750599;0,0145353486167681;-0,0123786100401242;-0,0240380191797599;-0,00872723088504232;-0,00136968043063419;-0,00189130097163639;0,00518617709256618;-0,00118351346486652;-0,000384466448212225;-0,00185615414412615;-0,000843264455607773;0,000833800203906427;6,35972484222386e-05;-0,000423183648205804;0,000877127028032851;0,00192089232600264;0,00101026874732446;0,00105602558442083;-0,00170423167932069;-0,00778565256238894;-0,0235399525039183
2018-04-01;0,0147715565922939;-0,000671266944490929;0,0142882828692586;-0,0111774366941999;-0,0223666659907624;-0,00833553413806332;-0,00198241146656782;-0,0020989243921551;0,0063019467610709;-0,00109350235778236;-0,00041307874791417;-0,00165356305333186;-0,00107257912784774;0,00187589398767829;-0,000688009186236643;0,000291762338548329;0,00141213249564205;0,00803386505106953;0,00102165786760453;0,000690111482200762;-0,00274864968650724;-0,00659999174734223;-0,0122158263526988
2018-05-01;0,0167299262411461;-0,000529797680818828;0,0139744033099791;-0,00986127924861602;-0,0184728076333089;-0,00742417271688386;-0,000241360492837235;-0,00168713829005843;0,00735427160874763;-0,00113128055534801;-0,000497582456396926;-0,00166301280503599;-0,00100598390136391;0,000919168376495547;-0,000503751285393378;0,000128648688523474;0,00125671956366415;0,011981579362014;0,00113139967276951;0,00798192228195311;-0,000875234566742743;-0,00664148058735726;0,0109245253905403
2018-06-01;0,0190349479460813;-0,000615901333903887;0,0142716882079769;-0,0120155081596154;-0,0221524589147108;-0,00644376331352176;-0,000570227931621354;-0,00184075999760287;0,00760434515929755;-0,00100038797875194;-0,000504758367293608;-0,00181750735628711;-0,00132282086719189;0,00194476424860131;0,00017187569268222;4,11046023049426e-05;0,000981315581694863;0,00781427603930505;0,00112906132785411;0,0127950210825712;-0,000667770078087567;-0,00727420858391706;0,0095609923033253
2018-07-01;0,0219087766726342;-0,000609337470674853;0,014050784542276;-0,0110888927316769;-0,0246626555815424;-0,00491995308333285;-0,000151894024378798;-0,00167464855677326;0,00871234815254225;-0,000709829168003292;-0,000551502217554357;-0,00181811937268154;-0,00121516865369859;0,00245242143853888;-0,000997519876187205;-4,96135133909068e-05;0,00124950967752142;0,00757113532896726;0,00110100946431098;0,0137232265470345;0,000466348602303255;-0,0051839495126687;0,0176038406267647
2018-08-01;0,0219127236392158;-0,000473317141139871;0,0136076752629475;-0,0101375430766023;-0,0225829539802742;-0,00362946311366432;0,000142675213172021;-0,00159322232442295;0,0100146836044191;-0,000132121673206335;-0,000510264276590993;-0,00156166441370988;-0,00100878102846936;0,00342533164324988;-0,000847150247862686;-5,66092567979972e-05;0,00166723836420704;0,0128490892892433;0,000969328672120834;0,0106293919289667;0,00863634176014033;-0,0023804716980556;0,0389437115625331
2018-09-01;0,022844419262505;-0,000495134106296437;0,0136529073191561;-0,0108296179081031;-0,0167898104427706;-0,00239000126893573;0,000629536193082275;-0,00130516989091198;0,0107693171561682;6,61841921092504e-05;-0,000470426751310186;-0,0014896710268523;-0,00123995973754314;0,0043345982492346;-0,000364254661304349;-6,07530741231721e-05;0,0015596294885929;0,0122257380111713;0,000901395398956291;0,008732988326722;0,00949345871103775;-0,000543885904990246;0,0492259991453474
2018-10-01;0,0200493256665385;-0,000458580731352554;0,00773881713572777;-0,00859851602606309;-0,0155353016970574;-0,00139056343274578;2,5581687956694e-05;-0,00135980036887571;0,0117035158263622;5,12752602967103e-05;-0,000432182538619499;-0,00188928722520306;-0,00105579104291181;0,00378744723862225;-0,000658172804326623;-5,42619434643924e-05;0,00175790266279441;0,0149670729539843;0,000130010699025726;0,00561996247855177;0,00412253721091344;0,000248750268384528;0,0387710402744361
2018-11-01;0,0223206087623504;-0,00042333376312671;0,00644801946160512;-0,00817061928532099;-0,0115197560053415;-0,000454103635713582;-0,000303451498440021;-0,00119592597490923;0,012690917750399;0,000393209499866171;-0,000402406093666094;-0,00175549605203218;-0,000678164887359798;0,00427769086133478;-0,000685703839415613;-4,15492845445052e-05;0,00198131965239647;0,0151167567623322;0,000145984531330466;0,00886251815652643;0,00586186491707777;0,00120795359041778;0,0536735630698595
2018-12-01;0,0232310460725566;-0,000444859226734652;0,00787286505590186;-0,00535481394031452;-0,00878284999864016;0,000167345920808831;-0,000283480601881639;-0,000937266326606591;0,0132561378145066;0,000680123066491959;-0,000408152879445905;-0,00147024912974589;-0,000784719461134268;0,00472580305449655;-0,000922754723887127;-5,87224388489598e-05;0,00193000269235677;0,0151761953828462;0,000348402669210341;0,0123380969343553;0,00369129747303172;-0,00278817147497096;0,0611800158118019
2019-01-01;0,0185820823848106;-0,000351668412817772;0,00768704351337229;-0,00379975430054266;-0,0108672360858921;0,000956723085078306;-0,000730567958492457;-0,000607011294003433;0,0139880774771894;0,000985170522769263;-0,000362142225350539;-0,000213627445607999;-0,000851071435690459;0,00401041779168783;-0,000568249150570458;-2,1162299833725e-05;0,00191190351723402;0,0171840563944749;0,00055863156139091;0,0109975757393876;0,00351921735679055;-0,0028867429638057;0,0591230176076634
2019-02-01;0,0208483291663589;-0,00020768118029041;0,00817910868644815;-0,00471422854999288;-0,0151658593619683;0,00160028751436924;-0,00200180606362001;-0,00104362886709644;0,0149357570130833;0,00100738524301988;-0,00041010076854096;-7,85301491822899e-05;-0,000584416346875447;0,00417092719261926;-0,000337225648476251;4,25367559055836e-06;0,0024248503048099;0,0146753401005268;0,000237419313211415;0,0146318306560551;0,00328069615589879;0,00117761789443587;0,0626275773470133
2019-03-01;0,023498996061871;-0,000347506030802551;0,00697401612569722;-0,00431629550429339;-0,0161539636212113;0,00279014886676071;-0,00028123088110016;-0,000251000664292795;0,0151490466772537;0,00101276996740573;-0,000336208441994801;-0,000180112336460474;-0,00028967721901724;0,00422312168758942;0,00015280807430611;2,64917681689305e-05;0,00194261576518162;0,0110300370793344;-0,000316228887703848;0,00305907431142369;0,00340681502574836;0,00228888757347764;0,0530866528577627
2019-04-01;0,0180003109875502;-0,000264401704017631;0,00542929965231912;-0,00537025981057364;-0,0162568950609233;0,00377617198748117;-0,000478593222036905;-0,000214491736922238;0,0160388494845717;0,00136045993498073;-0,000266445890565746;-0,000171537352938492;5,59391817123741e-05;0,00203482381042507;-0,000265965636753316;5,09050698075096e-05;0,00194337568819672;0,00357076355469769;-0,00050822862320812;0,00438382134660767;0,000513192559651944;0,00223836355296281;0,0355928924262714
2019-05-01;0,0202880455030768;-9,47977833463233e-05;0,00584343173820446;-0,00470573149177574;-0,0112191821174309;0,00486408357829101;-0,000872865660062691;-0,000149299008251733;0,0175001772919365;0,00190548322305452;-0,00021558641577484;0,000620735566312077;-2,03573130710098e-05;0,00282784449144035;-0,000140948873428543;8,9932571624481e-05;0,00189832944274581;0,00313045465550224;-0,000524023856691829;6,50604981525235e-05;-0,000999959518645439;0,00241131372971342;0,0425007865348783
2019-06-01;0,0244295176420328;7,07542773693314e-05;0,00600705905309611;-0,0022420185342788;-0,00666380406590145;0,00589394920318795;0,00201679619439398;0,00068858816577601;0,0190387395377048;0,00250779231048341;-0,000104428041932698;0,000936418035635923;-0,000140123724341601;0,00327000609943152;0,000604283466618442;0,000117663994496357;0,00211390619913772;0,00307955972063896;-0,000811105236727384;-0,00757488030592384;-0,00418034214713385;0,00327574357050512;0,0523379554915844
2019-07-01;0,0212187632979716;5,74155407444945e-05;0,00405356633727511;-0,00248611924549706;-0,00153688081594814;0,00603416672313935;0,00186985498834366;0,000334603573719628;0,0203633991858418;0,00323335606911287;-1,79289154245898e-05;0,0011066202485993;-0,000206885001784579;0,0020143462868569;0,00118035665519523;0,000154042663826389;0,00254887322172139;-0,00102635548899198;-0,000962443763975956;-0,00751082197245082;-0,00390895038938484;0,00343713225390852;0,0499461740277733
2019-08-01;0,0227011966717843;6,64481403636206e-05;0,00366322045442108;-0,00278218737664297;-0,00047062296981547;0,00606561758932773;0,00211571350221634;0,000950437437938835;0,0211032291740866;0,00372523663384885;7,28749824068814e-05;0,00107388534403532;-0,000324765024311352;0,00091050294322968;0,000505134387283744;0,000174185577597477;0,00233965316819489;-0,00356603378316512;-0,00037909914567283;-0,00819751372563941;-0,00503029086456743;0,002256744957938;0,046969703747354
2019-09-01;0,0253006967735692;1,33590218858294e-05;0,00397511366407571;-0,000471251416938126;-0,00188781213741903;0,00658510995623623;0,00167134334784998;0,00113752454647267;0,0220832041705329;0,00443206030185123;0,000108097768772836;0,00134155979637142;-0,000304627560554867;0,00153692608112224;-1,30361569337025e-05;0,000206203076162183;0,00278454171661163;-0,000563050782067254;9,4167134612201e-06;-0,00789818962124989;-0,00226756243322623;0,0023459712545249;0,0601319908175517
2019-10-01;0,0262072422240887;0,00013095601606736;0,00580803465032332;-0,00204659945655261;0,00105061252957063;0,0069233842729457;0,00136729661746354;0,000469963168354876;0,0247925594185032;0,00533334121034095;0,000272956775352922;0,00139066804609348;-0,000395720484942024;0,00085941759382513;-0,000304464539581985;0,000235700487619058;0,003083677666714;-0,00616583162858361;0,000572394258691015;-0,00301505948705526;3,21487415850905e-06;0,00414105643086112;0,0707134580316846
2019-11-01;0,0256816726658038;0,000124605940240707;0,0068875186989262;-0,00399449008595358;0,0021343875129037;0,00722139157963771;0,00118571917808904;0,000453219260639948;0,0254763315672881;0,00534253239260785;0,000306458850078453;0,00161678577161097;-0,000832574538252977;0,000353000444863648;-8,62918746455519e-05;0,000244789265960026;0,00267162972418963;-0,00488930167330024;0,000752884808840495;-0,0017056069615577;-3,98731009997946e-05;0,00441769083209333;0,073325016681826
2019-12-01;0,0232848878471901;-4,01365251552841e-05;0,00784972287269938;-0,00261357476007632;-0,00311188132827644;0,00756112651057982;0,00213291362716109;0,000481878932650216;0,0247333095780344;0,00507321279631204;0,000296923325430967;0,00176927098709623;-0,000863370940806242;0,00024818825892308;0,00103189765334491;0,000261184464020889;0,0025438363211839;-0,00441883044980558;0,000258877847772605;-0,00544945075325518;-0,00247057887616468;0,00657350553186594;0,065136563034133
2020-01-01;0,0231575859990013;9,54267397993971e-05;0,0087572470804342;-0,0028448738475004;0,00112009378659248;0,00773109076894381;0,0020345806802584;0,000523073514558076;0,0262978794028141;0,00570174942793307;0,000297888606149018;0,000928668071983997;-0,000818849881327367;-0,000284475427386189;0,00135388238529986;0,000267633657804893;0,00248655504047165;-0,00587154718347163;0,00101432740323657;-0,00469394761249315;0,00177111514268527;0,00619102279832243;0,0752136251581508
2020-02-01;0,024060348292977;-1,35299869165686e-05;0,00864772044521621;-0,000578911527460239;0,00880957095122292;0,00762082014246074;0,00342456466724681;0,00116919626260202;0,0264398963304608;0,00617860529521023;0,000375444406595664;0,00110760552081109;-0,00100586634794479;-0,000777985307603824;0,00022981452801602;0,000285255941016045;0,0022667161836921;-0,00727195638955569;0,000766989316253431;-0,00376523721926538;0,00410140759515384;0,00537849343703837;0,0874514509687061
2020-03-01;0,027514419298294;-8,39537257384441e-05;0,015668371899616;0,00766952629665759;0,0166116907787753;0,00793136865498966;0,00509940622600413;0,000598474267383628;0,026367421549287;0,00681876993420639;0,000252451034949056;0,00134659935662507;-0,00099496227377819;-0,000189035863828853;0,00232154175469306;0,000313394237650016;0,0011191387489969;0,0148427657135542;0,00182423318147845;0,0282433450301432;0,00925751240675724;0,00591630470014783;0,178443929578944
2020-04-01;0,0237334975981467;-0,000745177212780631;0,00798799877305628;0,0322319203236223;0,0321019140126677;0,00853774786764958;0,00222214726001309;-0,000902800267423564;0,0240611282712419;0,00720720557752211;0,000169442538659596;0,00187434714674029;-0,00129678665976415;0,000755337741827254;0,00215045333175604;0,000386760423954168;-0,00119611715098547;0,0211979839585106;0,00174209340889436;0,0387222075617581;0,012341115560793;0,00523749517229035;0,218527389604851
2020-05-01;0,0153444942981846;-0,00133222352069025;0,00530923615869079;0,0485873123009884;0,0427667706916764;0,0079998346407666;-0,00123708801225681;-0,00210518649694389;0,0226374337099586;0,0073377053789991;0,000122759118740179;0,00128426875389645;-0,000778367382386509;-0,00169593848139257;7,6340407568611e-05;0,000448758278049236;-0,00106821133422594;0,0171976890710977;0,00107267730508142;0,0414714335871355;0,0115497016264902;0,00785158705928408;0,222843422885869
2020-06-01;0,00319578208203599;-0,00183183513429982;0,00277554964328254;0,0445141391042302;0,0542770814020625;0,00659284804091534;-0,00539993491218457;-0,00359592019823005;0,0193300390543737;0,00724585705356479;1,54761567774796e-05;0,00121669387330198;-0,000660455180381548;-0,00606636161115872;-0,000389079877165084;0,000448481371906183;-0,000531366849667247;0,0154382738170001;0,000478280537321321;0,0377284670302796;0,0161918809514043;0,0120030515061971;0,202976897109181
2020-07-01;0,00574587645131322;-0,00193439086125443;0,00517882216420788;0,0527522198276662;0,0823817376555298;0,00604376139182644;-0,00922552757363936;-0,00418514327920033;0,0187866174738139;0,00708186575120362;-0,00012585417547149;0,00168758336837441;-0,000478879735311946;-0,00568041514855396;-0,000410576104771427;0,000427205754463082;-0,000698963849402317;0,012548091054307;0,00020137645933495;0,0318298339711283;0,0147217531051324;0,016593421638074;0,23324288885361
2020-08-01;0,00378309043505663;-0,00207615012450658;0,00506532473850361;0,0534165591349321;0,0947634648785916;0,00519938895648446;-0,0101802588065064;-0,00406383821749562;0,016786831606968;0,00700922585350347;-0,000246076762470907;0,0013719581735695;-0,000224733012792328;-0,00586315479313307;-0,00068839742346011;0,000379036270553626;-0,00017930439129254;0,0124295183588808;-0,000142645360779729;0,0273799880770141;0,014095369383177;0,0198547282820651;0,237873545558667
2020-09-01;-0,00109597650281724;-0,00207389075169053;0,004467986342505;0,0492773121748214;0,112896186605119;0,0039435496631304;-0,0118866980964523;-0,00508770805259861;0,0149813594942517;0,00684457175112105;-0,000371473851208928;0,000808250780794041;0,000388626830731514;-0,00774945544835071;-0,000695246634234613;0,000309839526133936;5,87281557119665e-05;0,00521302642204863;-0,000189636063484507;0,0206591863616625;0,0153356327106256;0,0203884963156376;0,226421446249197
