"Data";" Saldo (R$ milhões) - Pessoas físicas - Crédito rural com taxas de mercado - 20607";"20607 - Contribuição para a variação total";"Saldo (R$ milhões) - Pessoas físicas - Crédito rural com taxas reguladas - 20608";"20608 - Contribuição para a variação total";"Saldo (R$ milhões) - Pessoas físicas - Financiamento imobiliário com taxas de mercado - 20610";"20610 - Contribuição para a variação total";"Saldo (R$ milhões) - Pessoas físicas - Financiamento imobiliário com taxas reguladas - 20611";"20611 - Contribuição para a variação total";"Saldo (R$ milhões) - Pessoas físicas - Capital de giro com recursos do BNDES - 20613";"20613 - Contribuição para a variação total";"Saldo (R$ milhões) - Pessoas físicas - Financiamento de investimentos com recursos do BNDES - 20614";"20614 - Contribuição para a variação total";"Saldo (R$ milhões) - Pessoas físicas - Financiamento agroindustrial com recursos do BNDES - 20615";"20615 - Contribuição para a variação total";"Saldo (R$ milhões) - Pessoas físicas - Microcrédito destinado a consumo - 20617";"20617 - Contribuição para a variação total";"Saldo (R$ milhões) - Pessoas físicas - Microcrédito destinado a microempreendedores - 20618";"20618 - Contribuição para a variação total";"Saldo (R$ milhões) - Pessoas físicas - Outros créditos direcionados - 20621";"20621 - Contribuição para a variação total";"Saldo (R$ milhões) - Pessoas físicas - Total - 20606";"20606 - Contribuição para a variação total"
2019-04-01;25638,6100964475;0,0109681084021706;172904,259906894;-0,00718034650386971;67147,0642291693;-0,00680191243254706;562242,50069138;0,00862740161015366;0;NA;1470,38878582211;-0,000417122129366691;54661,1853704067;-0,000304646450752642;256,80029498865;2,85285756686444e-06;5181,56724243227;0,000459544425458201;526,026410702557;-6,74020894902879e-05;890029,438513303;0,00528764726899644
2019-05-01;29443,0140014385;0,01510435969196;169144,019180053;-0,0104269667532359;66395,9562694797;-0,00684671867760419;565246,715991369;0,0113234186707971;0;NA;1445,72841045313;-0,000395182981288133;52632,5804363462;-0,000293479818866473;260,603404459362;8,31965740974847e-06;5337,19908894749;0,000564507869228444;528,445792375929;-4,38375488387561e-05;890433,228434428;0,00899447469672987
2019-06-01;32225,7744132927;0,0182177870046918;167000,136212739;-0,01082066532102;65929,1882181015;-0,00595092244735744;570126,840382259;0,021041704280247;0;NA;1411,46100029343;-0,000373066152564373;51912,8117646382;-0,000148960532290052;265,747602253048;1,90902816008026e-05;5523,82759235713;0,000658346353515697;514,950606700458;-4,05709911019024e-05;894910,737792634;0,0226002997693984
2019-07-01;32747,7666351466;0,019648243175375;163055,598964814;-0,0119522952971507;65119,8576618723;-0,007233014246783;573020,895336684;0,0249554887831493;0;NA;1366,46842183845;-0,000374616863894141;51551,1564972876;-0,000428185380540996;274,532175384462;3,02025797450134e-05;5704,28320808242;0,00089821285635196;529,454909670034;-1,4691054456176e-05;893370,01381078;0,0255293445517963
2019-08-01;33550,9484830581;0,020521804746595;166519,674928728;-0,0136009981425332;64423,5118825682;-0,0076403786953407;575194,021573902;0,0248444490225072;0;NA;1352,59477660313;-0,000384224034490439;51865,6178476576;-0,00059816877187293;283,508813693491;3,62792419279344e-05;5827,91026839747;0,000992579263544674;585,574567919647;6,0908025205272e-05;899602,332201387;0,0242298628839792
2019-09-01;34167,7032483779;0,0209719958544706;169156,379020781;-0,0130032969446014;64625,6287013374;-0,00924370180812193;580070,220779519;0,0295168123738701;0;NA;1336,6338679072;-0,000376720993300467;52437,0954830293;-0,000125879250071438;290,841628664994;4,3351634689202e-05;5869,43159124992;0,0011441441177007;628,094155521209;0,000103210514858469;908584,091182974;0,029033453530797
2019-10-01;34465,3194491952;0,0211246500374963;170682,202464328;-0,0119807408552008;64958,7454878303;-0,00825314831965163;584764,711966398;0,0342181775888725;0;NA;1318,81285746225;-0,000359202190984288;53335,6768588993;0,000271405012250993;298,793538018792;5,23668631945643e-05;6067,56946687126;0,00136012689665929;656,31546109645;0,000124555823598366;916549,177872645;0,0365581613173593
2019-11-01;35300,147345126;0,0215125930010056;170989,829764096;-0,0139738557386295;62573,8063143566;-0,0105303555677997;587066,380642843;0,0314290083471813;0;NA;1276,24240459641;-0,000363821150238019;54118,828520693;0,000272880460013632;302,402818759791;5,4185504306285e-05;6210,02127473497;0,00140302704175487;631,45808934248;8,95858187411407e-05;918467,066985946;0,0298909488089929
2019-12-01;36206,1295051924;0,0214271524037747;170954,021380574;-0,0153732538275492;61468,1288943189;-0,0108219214806773;585359,452046426;0,0260686012198176;0;NA;1185,72388515577;-0,000436391809929259;54234,1997556506;-0,000357432973571354;299,97800855223;4,92367048171552e-05;6473,8497251069;0,00146517399014705;632,386072083079;8,041789310115e-05;916814,882712279;0,0221027119434019
2020-01-01;36763,3568542715;0,0200405527707871;171766,954910699;-0,0117555379329917;60778,0650370821;-0,0105456439132099;586913,157376459;0,0290581297986112;0;NA;1154,92279730353;-0,000440424465010642;54697,0223223832;-0,000207183868390375;304,406096312052;5,52266125564414e-05;6468,37671764746;0,00145418377882773;619,936667904611;7,3420781489981e-05;919465,187464128;0,027731593164966
2020-02-01;37482,7378268394;0,0186610187195988;171673,481406988;-0,00921777358443655;59808,3506712194;-0,0106274442777871;589114,322138547;0,0293557062423174;0;NA;1136,91047289396;-0,000427904269248151;54844,0769914402;-0,000866080452301382;310,708452219468;6,2229232844514e-05;6470,40263810281;0,0014661709738466;610,320174002526;7,1085812476694e-05;921450,301978577;0,0284747113755681
2020-03-01;39063,4202363658;0,0181849874011701;170949,59166045;-0,00692617645816582;59727,2134752051;-0,00975545389401521;593327,485374377;0,0349291169852174;0;NA;1136,11547371314;-0,000401200036877211;54932,7456908398;-0,00018005733426565;317,547803211748;7,10512844166272e-05;6407,40900702815;0,00145858685756963;614,93384114021;9,73682397571781e-05;926475,454474067;0,0374770941768183
2020-04-01;40381,1678647989;0,0165641237586223;169484,007653918;-0,0038428529495493;59949,3440436917;-0,00808705855561435;601193,306291742;0,0437635025482135;0;NA;1131,55853155811;-0,000380695558598575;54462,4480720792;-0,000223292949342641;315,50157448269;6,59543122439796e-05;6610,36471920944;0,00160533732363259;604,711351091823;8,84071211405101e-05;934132,410102571;0,0495522616228707
2020-05-01;43108,4199824913;0,0153469182693008;167884,091101635;-0,00141496076087916;60127,2522662449;-0,00704006072892912;609907,80873175;0,0501565881800086;0;NA;1123,69362627432;-0,000361660789259867;52412,6438112451;-0,000246999570633497;317,72005873881;6,41447920579862e-05;6532,04018525317;0,00134186490143282;596,867075202621;7,68404419801258e-05;942011,551918895;0,0579249761098346
2020-06-01;44096,1493467231;0,0132643116594059;166581,065814033;-0,000468281786114148;59748,5915770656;-0,00690638337436954;615499,386156313;0,050700638463641;0;NA;1099,51825757775;-0,000348574142137468;51598,3871815768;-0,000351347424701746;323,983280317569;6,50742868592277e-05;6654,81906727306;0,0012638036701913;581,145009069639;7,39676032186787e-05;946183,04568995;0,0572932089559934
2020-07-01;43136,9860963247;0,0116292457778627;167546,233041389;0,00502662279587855;58998,6051887596;-0,00685186695152413;621024,303787166;0,0537329524255206;0;NA;1069,34530547484;-0,000332586847297678;51206,5078873561;-0,000385784842342516;329,882938575729;6,19572655625205e-05;6536,12097563349;0,000931123447946012;562,919509863171;3,74588352819112e-05;950409,895914217;0,0638479926812476
2020-08-01;46058,921671837;0,0139038914652112;170012,229536011;0,0038823316506277;58940,8470618539;-0,00609454269343414;627638,603414678;0,058297516539825;0;NA;1061,7524442553;-0,000323300998604703;51957,4345398752;0,000102063644046972;331,105738540278;5,29088499918786e-05;6477,19311016788;0,000721744284701404;517,289816442867;-7,5905485159963e-05;962996,383734083;0,0704689719707225
2020-09-01;45898;0,012910524040047;172253;0,00340818313821362;58521;-0,0067188373212536;631085;0,0561475593899736;0;NA;1034;-0,000333082948341277;52761;0,000356493713805806;331;4,41988493136836e-05;6149;0,000307696790493084;533;-0,000104661920062233;968566;0,0660169041028769
