"Data";"Saldo (em R$ milhões) - Pessoas físicas - Cheque especial - 20573";"20573 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Crédito pessoal não consignado - 20574";"20574 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Crédito pessoal não consignado vinculado à composição de dívidas - 20575";"20575 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor privado - 20576";"20576 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor público - 20577";"20577 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Crédito pessoal consignado para aposentados e pensionistas do INSS - 20578";"20578 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Aquisição de veículos - 20581";"20581 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Aquisição de outros bens - 20582";"20582 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Arrendamento mercantil de veículos - 20584";"20584 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Arrendamento mercantil de outros bens - 20585";"20585 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Cartão de crédito rotativo - 20587";"20587 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Cartão de crédito parcelado - 20588";"20588 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Cartão de crédito à vista - 20589";"20589 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Desconto de cheques - 20591";"20591 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Outros créditos livres - 20592";"20592 - Contribuição para a variação total";"Saldo (em R$ milhões) da carteira de crédito com recursos livres - Pessoas físicas - Total - 20570";"20570 - Contribuição para a variação total"
2016-12-01;26381,2681387022;-0,00338811350871938;114988,323701238;-0,0145304827259344;35024,8676110308;0,0021781652383215;22182,5290533325;-0,00340795551140368;190666,107952761;-0,00860125945671723;111859,873578742;0,00960489847979067;162113,77897481;-0,0323020628323931;11501,0903637163;-0,00195718110619548;1463,1798479804;-0,000807707320947173;186,284471386394;-8,03912045331892e-05;43057,6798165714;0,00170158471329672;12631,2161567938;-0,00132809127708353;154783,202776556;0,00169480068653171;1316,41026446385;-0,000336380163570867;27066,5691940449;-0,00167742884209997;915223,510898926;-0,0532339542353324
2017-01-01;28729,9064426296;-0,00229591184332316;113971,484871241;-0,014460224535725;34517,7274007322;0,00186115892845354;21914,0893019181;-0,00313371280520476;190336,754904722;-0,00664009198274218;113071,707030883;0,0105664126931309;161579,855126881;-0,0293299548440067;11352,9469007165;-0,00189050960361991;1412,65120936199;-0,000786583223548003;191,202791076066;-6,66716518702393e-05;43762,9447104102;0,00136181773342809;12553,025595294;-0,000982182085969033;151627,187490222;0,00628678463797649;1263,06314340248;-0,000371733088761804;26066,5640351701;-0,00309098566619499;912351,110954661;-0,0429736303012509
2017-02-01;27057,0076533317;-0,00579267189372628;113712,074425065;-0,0136657424164501;34436,7011146295;0,00182915365025616;21735,5121557196;-0,00296871926370298;190557,070183609;-0,00460173403870655;114479,97508145;0,0101657439387664;161102,194641212;-0,0251121441142045;11190,0501489707;-0,00115600201963012;1375,49504435855;-0,0007525152405992;187,210816958336;-6,30520543190717e-05;46327,3905486239;0,0029835336962523;12500,5258676791;-0,000874440294129446;143322,772144451;0,0039027144057004;1293,66037586778;-0,000295929834965488;25839,5768316745;-0,00294666889595613;905120,580102169;-0,0393461513915982
2017-03-01;28306,8300741027;-0,00384093673370465;114078,291999278;-0,0131605525196225;34471,6224498049;0,00149373183561571;21437,5538970776;-0,0029613637590075;191086,19908165;-0,00389866729681342;116210,7532836;0,0104210940705092;159942,423921903;-0,0233328322192888;10996,6566701717;-0,00175142548887759;1327,33693995259;-0,000752678500330828;190,098803531542;-5,29735004330606e-05;43466,6505416151;0,000972343302798941;12657,2256304325;-0,000733825547103327;146951,966271162;0,00859995666056527;1219,98702737007;-0,000288007403288634;25628,67340082;-0,00130945082157226;907973,388220728;-0,0305968909507937
2017-04-01;27754,7088189974;-0,00317304738841362;113820,54778562;-0,0145376561167809;34149,8493302185;0,00104031578499314;21285,8684171285;-0,00295453348733266;191501,349193528;-0,00269612737341593;116901,426547705;0,010704383889448;159321,296940627;-0,0198759103545639;10370,467946169;-0,00209362443164551;1290,86475134826;-0,000726619904244666;189,833051668862;-4,72438070396538e-05;43309,852405746;0,000104981523302393;13810,9128414146;0,000581804161133932;142585,838438502;0,00866855883743881;1192,59823048438;-0,000304637419740119;25296,9291323906;-0,000477325147959529;902782,343831548;-0,0257866812348202
2017-05-01;27860,3973749899;-0,00336500534956208;114784,570013689;-0,0120372961915838;34173,4318383123;0,000724703044760938;21183,3420565263;-0,00270115068107646;192166,275465013;-0,000861909425660793;118829,988324342;0,0124003238199093;158671,903937515;-0,016756665085847;10386,2831145825;-0,00183959866195423;1246,79925919961;-0,000673357062738704;183,680248007086;-4,45620636945201e-05;40251,5782269104;-0,00306381256736892;16319,7117320235;0,00297329339183651;147527,522344794;0,0103247948174218;1151,06288751107;-0,000274266755454047;24196,8113374668;-0,00182560416231117;908935,584588131;-0,0170164579155307
2017-06-01;27525,1756938251;-0,00291148275212046;115395,078658684;-0,00945453926718591;34648,3149223864;0,000675919476544042;21212,0927121208;-0,00260946254219095;193920,324505874;0,00107614918738734;120484,151030468;0,0133697536006892;159317,756561616;-0,0130117954347865;10085,5350073568;-0,0020992912982032;1215,0843702856;-0,000629361277392823;175,177452832727;-5,06917426851376e-05;38882,6998491392;-0,00522341888209547;17347,0309502573;0,00405250540250857;148865,129949278;0,0121358940452414;1154,83225275078;-0,000277546137308483;25020,2496963125;2,89611501682671e-05;915248,633613188;-0,00492840647143011
2017-07-01;27420,3001938533;-0,0018632853411391;114630,078532248;-0,00893014024999802;34153,4899264431;9,94837198400375e-06;21152,3895666069;-0,00245132067068202;194078,155431504;0,00267664178668931;121472,352839775;0,0133299574373695;159242,330357751;-0,0106055824375584;9995,70900953163;-0,00217925557989779;1181,00748987896;-0,000590124887673541;175,871049388196;-4,39723744821555e-05;38369,9426801297;-0,00583616087196008;18180,3914535279;0,00531700686341586;152919,877443036;0,0166320013416708;1136,48317357815;-0,000259992556285492;24670,9236622783;-0,000482763599937121;918778,189701623;0,00472174000223635
2017-08-01;27283,8835005471;-0,00261010446537611;114984,937318028;-0,00734013370695711;34160,9597636136;4,72086767166095e-05;21248,9435553165;-0,00211609886351693;195125,651237258;0,00482810325143921;122639,712027644;0,0133921106265747;160216,989967175;-0,00702909321818599;10026,7549715953;-0,00145056526779567;1148,77170533291;-0,000543228921681826;178,870642706575;-3,21610655922142e-05;37501,7300904376;-0,00673477235285611;18294,8004562061;0,00562807911164487;154119,834146221;0,0135174739554879;1116,55276969011;-0,000246364356085556;24861,9083384332;-0,000932038739795867;922910,300490205;0,0083796583615825
2017-09-01;26466,0880960659;-0,00375528696688508;114711,524163569;-0,00712864622063324;33940,0403840496;-2,89828561746204e-05;21142,9214249418;-0,00220712140580981;195232,323286352;0,00414955669278789;123140,518440266;0,0138021610234127;160885,197641144;-0,00490029594568533;10070,6460110722;-0,00137117748127338;1120,31638629617;-0,000523205418910875;183,021983899869;-2,25273805254205e-05;37273,258939317;-0,00783025565609129;18241,1910620203;0,00577275620932322;152358,591639699;0,0134347807793135;1123,64405873071;-0,000246744070523157;25169,405070739;-0,000329592851549022;921059,797812308;0,00881538762018041
2017-10-01;27915,0434827145;-0,00286930474733385;114489,013213828;-0,0059410321513993;33899,6788732394;-0,000656773981574508;21126,2710371319;-0,00231768481726452;195168,923431498;0,00457002844193331;123907,799846351;0,0142468839474757;161418,363380282;-0,00204872119826542;10196,4136747759;-0,00157756216545587;1086,91052496799;-0,000502166345060195;181,151754161332;-2,02835595273672e-05;37496,203943662;-0,00756064882466947;18248,8300640205;0,00580700637134222;156109,733316261;0,0151261779631739;1113,42053777209;-0,000236874405985135;25343,572240717;0,000761565460227321;927701,329321383;0,0167793666379832
2017-11-01;27202,6219018901;-0,00255824075347662;114547,094947415;-0,00488826873192139;33814,9210303743;-0,000742165124194474;20924,0770022799;-0,00206393594503324;195179,032445883;0,00473417917199205;124678,683716996;0,0142949625469292;162911,717658307;0,000386719504396428;10375,0200718296;-0,00123667951608885;1066,25113382854;-0,000473250901036764;180,645853251943;-2,03332259932595e-05;38033,6626032703;-0,00721443326065048;18267,2611605501;0,00601586104522932;163747,75547915;0,0170890996571229;1130,13808192984;-0,000214755284261215;25435,8173371577;-0,00119459565237314;937494,700424113;0,0219141635306406
2017-12-01;23874,5759143774;-0,00273888530448995;111699,457078874;-0,00359351194893738;33690,8978716393;-0,00145753438750856;20879,5613612233;-0,00142366064310282;194984,111128739;0,00471797667406617;124965,912973969;0,0143200423056812;164357,318222868;0,00245135665915541;10566,4464370706;-0,00102121931475268;1049,51626780244;-0,000451980937172014;174,371041359027;-1,30169623982515e-05;36192,4094775509;-0,00750119534437818;18397,7898732014;0,0063007272515801;170193,813078923;0,0168380839421729;1146,02351081876;-0,000186169554885818;25816,7841800808;-0,00136555169210692;937990,085091712;0,0248754254252332
2018-01-01;26658,474472288;-0,00227043289087915;112256,682898238;-0,0018795417163563;33313,5249517312;-0,00131988927786909;20868,3837248921;-0,00114616572991485;194731,850875734;0,00481732955464214;126302,710405377;0,0145020959755822;166593,868796038;0,00549570621326919;10556,6640368952;-0,000872781163151228;1024,6109594542;-0,0004253189865706;171,679744540351;-2,13986110186096e-05;36832,4129640296;-0,00759634274915136;18284,4395443262;0,00628202660161723;170830,09383011;0,0210477151935451;1124,11960119415;-0,000152291744417291;25355,0206156505;-0,00077990086379691;944903,443918941;0,0356796112520961
2018-02-01;27480,3212877792;0,00046768755871149;112745,509198423;-0,00106788559214097;33072,0886990802;-0,00150765814582991;20763,6603153745;-0,00107372637603204;195087,281865966;0,00500509189819242;127108,612352168;0,0139524363364848;165893,459921156;0,00529351048387734;10497,9165571616;-0,000764686614164672;997,362023653088;-0,000417770879392425;156,961892247043;-3,34197734271805e-05;38552,6747700394;-0,00858970169223961;18381,9816031537;0,00649798034070862;160761,678055191;0,0192669422109167;1130,34362680683;-0,000180436455264905;25524,8377135348;-0,000347731700127926;938152,509855453;0,0364945074495548
2018-03-01;26289,2667063897;-0,00222205121194862;114239,605530252;0,000177663280737355;33364,7168220241;-0,0012190947908176;20861,5241519304;-0,000634412585897406;196158,877286177;0,00558681374403281;127853,612286531;0,0128229077569625;167736,194114261;0,00858369892054956;10452,5427443218;-0,000599261974974967;981,21910946384;-0,000381198210188742;154,642745331704;-3,90496667191071e-05;37228,607388481;-0,006870292933759;18830,4768276795;0,00679893406275288;162504,477575011;0,0171288184275153;1133,68378795989;-9,50504062451716e-05;25789,4003676062;0,000177017266002843;943579,936476838;0,0392154095241548
2018-04-01;26755,3303814714;-0,00110699820876485;114741,921897925;0,00102059385476494;33259,9769440369;-0,000985699811545733;20880,9369105009;-0,000448537246429723;196748,715547055;0,00581243794739726;128469,486218822;0,0128137859032782;169006,713084259;0,0107284066971512;10381,7897191364;1,25409773959975e-05;959,5059997904;-0,000367041683770114;153,21669985328;-4,05594461010129e-05;38244,4095839447;-0,0056109236699322;18996,697495284;0,00574422471739989;163894,05653951;0,0236028299031329;1102,94291029134;-9,93100062330922e-05;26103,3444246489;0,000893255498147844;949700,13099979;0,0519702090861855
2018-05-01;26199,5612432729;-0,0018272319401706;115610,556156646;0,000908740021803859;33217,2815349811;-0,00105194506579301;20984,9751289221;-0,000218240908341226;197426,957719168;0,00578773935508103;129547,506217769;0,0117912843056796;169759,779462391;0,0121987473181617;10407,5259600658;2,33711231504832e-05;939,448058791294;-0,000338144094718869;149,359253586634;-3,7759545343363e-05;37399,3406354069;-0,00313799749934531;19256,5205783579;0,00323104177692108;166744,454241432;0,0211422373845619;1077,98417806006;-8,04003173493645e-05;26660,6267652142;0,00271066010564859;955380,794820633;0,0510984617832384
2018-06-01;25620,2343759292;-0,00208133751631571;115291,054691682;-0,000113656511664997;33104,2928281719;-0,00168699743163673;20868,1458471273;-0,000375796097761588;196276,433850204;0,00257428337808991;128971,212379521;0,00927295713684737;168530,265132442;0,0100655802505353;10301,5360415188;0,000236002574851494;912,794332792806;-0,000330281877941105;142,156494451339;-3,60786754207203e-05;37413,8791862756;-0,00160483240173222;19388,8632281751;0,00223090448095733;163438,283631945;0,015922617251156;1072,05236041122;-9,04452509399096e-05;27097,3793032356;0,00226947031728757;948427,51483806;0,0362512218061333
2018-07-01;25496,53193667;-0,00209383317839531;115124,83699228;0,00053849608706216;33464,131583783;-0,000750298984441474;20704,6796552535;-0,000487288353567436;196764,235809931;0,00292353519982794;129693,218483692;0,00894760643652989;169208,42186793;0,0108471137232977;10312,3899697892;0,00034467618387899;895,942145102557;-0,000310265685419655;136,362181418701;-4,30015300889171e-05;36341,5866776261;-0,00220766668738881;19835,3707487093;0,00180128274019965;168515,957665413;0,0169748045798105;1040,82696285993;-0,000104112409056303;26830,3245236717;0,00235029617115167;954364,817204131;0,0387325558022502
2018-08-01;24983,1313185248;-0,00249293152411473;116687,110950923;0,0018443543559883;33946,349494518;-0,000232536432827273;20974,9541684465;-0,000296875424106188;198684,669567848;0,00385629928358155;131024,421395178;0,0090850750750965;171853,660888035;0,0126086694608114;10611,6996535194;0,000633804478737958;895,682044710238;-0,000274229966323105;131,153442261142;-5,17029666047593e-05;36310,310319664;-0,00129093777601227;20295,7286178746;0,00216806352752346;172088,244280697;0,0194692920047939;1049,22753808914;-7,29488354016835e-05;28925,1986033984;0,0044026925073942;968461,542283687;0,0493560877685373
2018-09-01;24146,424796736;-0,00251847198720385;115827,281959837;0,00121138475364861;35095,831980208;0,0012548496839223;21016,9615495893;-0,000136755372074293;198707,651259735;0,00377318387105524;131235,829382207;0,00878912635332555;172783,725296851;0,012918300944161;10626,8039867502;0,000603823961266136;891,403569889172;-0,000248531981257577;132,649340757317;-5,46898727554892e-05;36113,5177224981;-0,00125913781013292;20828,0688883509;0,00280858835927371;167155,148469837;0,0160647081386918;1039,97083153737;-9,08445112815515e-05;28695,7665873489;0,00382859128689119;964300,219206311;0,0469463779623291
2018-10-01;25751,8183902235;-0,00233181200039169;117042,099098887;0,00275205586578866;35292,5417198145;0,00150141301144188;21014,7346331772;-0,000120228785309922;199354,739805905;0,00451203015680595;131973,843483832;0,0086946556855554;174160,722536047;0,0137354111210413;10665,8335439652;0,000506003230083441;899,0317299836;-0,000202520778020037;129,942306448863;-5,52003603896182e-05;35983,4544711767;-0,00163064277766188;21037,9763465257;0,00300651318948258;172427,102008547;0,0175890323496915;1022,6353873374;-9,7860321598439e-05;28092,8927893348;0,00296358371139652;974850,424692722;0,0508235720712282
2018-11-01;25446,0762580577;-0,00187365927832745;118754,707862014;0,00448814581319272;35688,6618711675;0,0019986681950794;20516,9311816092;-0,000434291330379327;201639,72210714;0,00689144126183794;132874,125363;0,00874185383906325;177410,0521405;0,0154649775360156;10924,3659888042;0,00058597229053784;914,68671521725;-0,000161669627084531;127,039821557951;-5,71800903725008e-05;37588,9658686385;-0,000474345865027944;21469,7298432938;0,00341598590508822;184016,122861513;0,0216197140881906;1069,25183144609;-6,49457009796449e-05;29141,8764002144;0,00395315201395818;997581,257448993;0,0640926898015506
2018-12-01;23236,7204118723;-0,000680023715221617;119163,50902147;0,00795749556549564;35758,8835453014;0,00220469886252572;20645,8186863924;-0,00024919525115028;201531,139559778;0,00697984822558023;133577,844365674;0,00918126057895678;180006,887852629;0,0166841525070402;11030,6240332039;0,000494864075336055;931,286993124352;-0,000126045335187665;132,134930920027;-4,50283122500913e-05;36906,8718251346;0,000761694989040168;21449,1990663862;0,00325313587177884;193629,470690761;0,0249849737052887;1071,87855962326;-7,90466257308567e-05;29863,5514673735;0,00431429644258666;1008937,93516854;0,075638166335084
2019-01-01;25461,7997510226;-0,00126645185703027;121454,597190112;0,00973423723986672;36085,2836564112;0,00293337771443001;20977,2185666015;0,000115180913361859;203157,006935799;0,00891642010015575;134163,369197937;0,00831900745324672;182200,862528899;0,0165170249228133;11161,9286857549;0,00064055714131955;934,638982749422;-9,52181699450908e-05;128,552374177485;-4,56420924703133e-05;37748,034856838;0,000969011065311493;21913,964965321;0,00384116011466901;191307,006935799;0,0216709053580781;1065,29877289703;-6,22506232522125e-05;29081,2866797083;0,00394354162643686;1016840,85008003;0,0761320181697411
2019-02-01;26093,529684195;-0,00147821552361241;122810,608628644;0,010728638813504;36213,0348632887;0,00334801232338274;21186,4352598693;0,000450646286241781;204363,643161125;0,00988790329686207;135676,911584707;0,00913316240432946;183655,64173865;0,0189331496008364;11326,0817426974;0,000882761786421466;936,932931563575;-6,44128661968021e-05;123,805247395859;-3,53424890973146e-05;39277,7393348421;0,000772864280792015;22597,6052407797;0,00449353766401528;181884,597182682;0,0225154427511429;1082,77131620785;-5,07085043201708e-05;29692,2754347695;0,00444217510208098;1016923,71174544;0,0839641754005696
2019-03-01;25492,1126051913;-0,000844818833446988;123833,412071919;0,0101674549985549;36296,5028286016;0,00310708811542171;21245,3363805102;0,000406761752494246;204826,245347631;0,00918562140460104;136140,523750017;0,00878241592803244;184054,740056437;0,0172942909353356;11166,7929027112;0,000756957763489818;941,413856574736;-4,21853531961796e-05;139,545859271034;-1,59995835827532e-05;38324,0833360695;0,00116097842402082;23195,8542492762;0,0046263991558534;181906,358655869;0,0205619898546179;1064,297523694;-7,35351204318288e-05;30643,8541411153;0,00514471915504553;1019271,07356489;0,0802169844461376
2019-04-01;26602,6466877153;-0,000160770425076506;125093,843696346;0,010900200453298;36558,8355438277;0,00347357917737462;21444,8956016731;0,000593828170349406;205831,649343765;0,00956400183618846;136806,215214961;0,00877827508285482;185427,416227833;0,0172904084221688;11240,1903310556;0,000903864897876236;953,681740663494;-6,13273488840608e-06;131,506602675639;-2,28599496504079e-05;39216,9256939723;0,00102402440337021;23653,5852355876;0,00490353490359225;183178,342676561;0,0203056580783559;1042,73345586117;-6,33983848846976e-05;31060,4098729014;0,00521961120825996;1028243,91341046;0,0827037712714473
2019-05-01;26301,2951810117;0,000106485223787631;127844,584416207;0,0128053947974309;37116,3364660753;0,00408115272175447;21907,2322224886;0,000965329320587445;208340,012179333;0,0114227274813649;137750,616207145;0,0085862203153405;187931,249532486;0,0190201333003627;11437,5938623831;0,00107817522384962;972,092064253177;3,41685803596373e-05;131,335842723567;-1,88651592755228e-05;39397,6503955886;0,00209163693787345;24527,7442339966;0,00551740592255503;188125,667945337;0,02237978177897;1061,0281467274;-1,77479298564253e-05;31240,350179813;0,00479361050528401;1044082,72059458;0,092844577005132
2019-06-01;26684,3681857671;0,00112199803695024;129644,502442336;0,0151339427906679;37632,7557836476;0,00477470643209764;22240,0756002278;0,0014465309490043;210986,017553752;0,0155094442890125;138217,706217745;0,00974928889510576;190345,597753856;0,0230015813334336;11565,7079035033;0,00133291352497329;990,607793612529;8,20447104310426e-05;129,254670356541;-1,36033844368179e-05;40426,7247380745;0,00317667455305041;25078,5081612575;0,00599902980888727;185229,180882463;0,0229758172444405;1069,19463318931;-3,01312137955614e-06;31244,4729559459;0,00437259947421323;1051484,67527573;0,108661082502726
2019-07-01;26964,0135868213;0,00153765271277533;130148,892649181;0,0157424659690566;38223,9610809735;0,00498743186188974;22632,3912556612;0,00201988963303889;213510,690912258;0,0175472259668862;139340,560145324;0,010108651835987;191770,013188673;0,0236404265057025;11711,996715274;0,00146653221101022;1023,81924053153;0,000133991837422921;130,041556761061;-6,62286008840544e-06;40184,9051908625;0,00402709576458996;25414,867740009;0,00584629367168538;193192,213706266;0,0258562088585192;1049,62113671428;9,21468781730185e-06;31040,7131836958;0,00441171822779335;1066338,70128901;0,117328176884086
2019-08-01;26954,9870648364;0,00203607026218288;131003,752631488;0,0147828706205574;38728,3348916716;0,00493771325795486;22996,1730845346;0,00208704096945544;216134,748266229;0,0180183496571608;140250,263722459;0,0095262867181346;195525,203922423;0,0244424192400764;11922,8342922372;0,00135383242542193;1008,26043560812;0,00011624456520227;142,269877417097;1,14784476931755e-05;41880,9528999432;0,00575205347560148;25816,8280454996;0,00570089692421444;194553,02642674;0,023196359550912;1063,93125720612;1,51825534365687e-05;33160,2217907314;0,0043729389370967;1081141,78860903;0,116349737605101
2019-09-01;27196,7863400563;0,00316329031412127;132021,472348044;0,0167937226038754;38895,4267441238;0,00394026122595217;23092,000233366;0,00215185959978786;219803,045186922;0,0218763757458753;141020,029830676;0,0101464256189028;198524,164042893;0,0266933868035709;12113,244427909;0,00154147060381495;992,161867999021;0,000104488515197871;139,232694573667;6,82707904159607e-06;43175,5429106476;0,00732347151591656;25921,0023164443;0,00528148114731862;195685,879780177;0,0295869800110832;1058,16847875987;1,88713502911793e-05;33945,9622903532;0,00544456549779234;1093586,18219953;0,13407231525845
2019-10-01;27179,9087342611;0,00146493278134207;133991,386318165;0,0173865516082842;39593,2347551246;0,0044116440085316;23368,7456407042;0,00241474071088294;223004,041939053;0,0242594161464331;142145,358938443;0,0104339242174688;202067,88782684;0,0286271253352418;12359,7492485291;0,00173761600924342;963,351579474381;6,5979198307325e-05;137,032898470687;7,27351790820515e-06;42743,9610974055;0,00693491683953438;26002,2500654492;0,00509234400804427;200773,802710455;0,0290780000540525;1034,44383507196;1,21130867212587e-05;33350,5104556217;0,00539325575812731;1108715,66604307;0,137318749584113
2019-11-01;26140,9297667574;0,000696538255416522;135137,156590795;0,0164221697294859;39830,0390607176;0,00415141840188576;23428,5302466272;0,00291865854864152;223589,468530884;0,0220029659336959;141876,126524784;0,00902382747727624;204855,87018229;0,0275123633657416;12545,1040541774;0,00162466771831474;926,685247996106;1,20276245060362e-05;133,262259114484;6,23752452250843e-06;43546,00590141;0,00597148351403946;25798,5482702633;0,0043393141106511;205822,53410802;0,0218592832249779;1066,09807291587;-3,16140515538697e-06;34384,7381344396;0,00525557361375472;1119082,12204549;0,121795456449533
2019-12-01;24475,5705558949;0,00122787547265301;133346,305436775;0,014057154479909;39922,4111178986;0,00412664389698227;23153,0323762981;0,00248500289513534;225353,411728772;0,0236112364681922;140531,589492975;0,00689214359467951;206314,942577886;0,0260749980828725;12700,4202810018;0,00165500392996822;884,732437385461;-4,61421402805258e-05;133,773976786805;1,62452595907605e-06;42785,3769089798;0,00582642884060377;25049,1771533293;0,00356808675881705;218472,159437996;0,0246226134247652;1054,99022602321;-1,67387239703962e-05;33979,6035430666;0,00407958897392979;1128157,49725107;0,11816342505014
2020-01-01;25962,5026728339;0,00049241031354306;135860,182653027;0,0141670011209532;40593,2102985696;0,00443326666292337;23524,2199545337;0,00250481812147081;227650,250824358;0,0240875884231354;141859,308777024;0,00756847994303241;209316,104246148;0,0266661608993336;12856,8594764622;0,00166685946042967;859,618544402805;-7,37779548694499e-05;129,448439627716;8,81224874237302e-07;43688,8483743543;0,00584242216178545;25675,2889474099;0,00369902918612372;214658,886328595;0,0229651271297354;1045,70067636765;-1,92735141667848e-05;35310,0958562634;0,00612564805600097;1138417,10993506;0,119562721979027
2020-02-01;26866,1931802236;0,000759804778966584;137337,171055709;0,0142848104132915;40684,6489545816;0,00439719719350224;23944,7266944198;0,00271238776585922;229586,308760934;0,0248029083288034;143294,097712709;0,00749042041209493;210837,878291782;0,0267298679725703;12943,8316572337;0,00159082721334094;840,325132139015;-9,50000460297486e-05;130,134384208803;6,22380689902596e-06;45128,3850975256;0,00575327892850636;26111,6155105477;0,00345552987818192;204336,203049722;0,02207796475559;1056,20697881098;-2,61222519349767e-05;37157,9062631554;0,00734138730581075;1140254,62393002;0,121278430977776
2020-03-01;26108,4779535906;0,000604711900872031;138106,076013978;0,0140028146704292;43363,9247712906;0,00693380016953759;24047,9455416389;0,00274962101232462;231745,378695669;0,0264101808107717;144460,056343005;0,00816223751341323;211000,938395697;0,0264367340917622;12827,9231614904;0,00162972373283339;818,567670501394;-0,000120523567537034;127,019121284699;-1,22898984492151e-05;46251,0895598571;0,0077771325306652;26430,058109859;0,00317305567131545;193654,763634222;0,0115262811660724;1001,03164631513;-6,20697271017465e-05;40134,0099729082;0,00931072810552868;1140077,26059131;0,118522138182438
2020-04-01;24926,6468301228;-0,00162996331486526;139669,108865303;0,0141749102317702;47846,016014899;0,010977142994831;23918,4575039714;0,00240561784031765;233139,483974786;0,0265577401187294;144954,771460884;0,00792473083443322;208243,173834517;0,0221890519448927;12376,3582374796;0,00110495952527021;794,821274177546;-0,000154496870260133;126,402874392103;-4,96353853105523e-06;46987,4876920278;0,00755711937285602;27300,9984227041;0,00354722565292779;166655,61693652;-0,0160688777483145;924,25781755506;-0,000115221336845217;40133,4182309904;0,00882378999744899;1117997,01997033;0,0872877586624148
2020-05-01;22572,3352912937;-0,00357151767399667;139450,683544661;0,0111160724141136;50965,1396458727;0,0132640861750024;24196,4633870831;0,00219257643042961;234811,364688938;0,0253536927558098;144950,387309028;0,00689578609038143;207624,475445483;0,0188617487144907;12264,19728333;0,000791702998854523;768,415605320381;-0,000195076936831985;122,824687244077;-8,15180187508885e-06;45402,5009177939;0,00575131682936549;27201,1003642936;0,00256048307051239;163959,791590184;-0,023145557223082;880,074411905905;-0,000173313599825165;40408,3070232414;0,00878087211155782;1115577,04611561;0,0684757290881299
2020-06-01;21833,4357501512;-0,00461341239647064;138414,769381424;0,00834084142670777;53122,1210468204;0,0147309472286042;23989,949459765;0,00166419340260786;235578,367596414;0,0233882153691054;145475,579996845;0,00690250076844661;207198,444688346;0,016027667669118;12322,5015773285;0,000719738186984806;738,074410473462;-0,000240168391491625;118,456386866111;-1,02695586006501e-05;43521,0790241594;0,00294284297131903;25972,3221562081;0,000850049473822575;169699,40488709;-0,0147693792981823;832,232051315755;-0,000225359995676029;40649,777202345;0,00894478490039115;1119466,51561555;0,0646531917566859
2020-07-01;20130,9297837268;-0,00640798631319909;138307,70946726;0,00765124327590837;54459,940538447;0,0152259122151782;24385,1082301301;0,00164367754105724;237085,960019683;0,0221086124689343;146471,051176602;0,00668689134386463;207579,091302859;0,0148255691133373;12351,9470945603;0,000600138003537506;706,171428143763;-0,000297886414517065;121,057959110359;-8,42471312336519e-06;42218,9632397378;0,00190751592005105;24727,0969646168;-0,000644983413394591;177755,454259696;-0,0144764130082773;808,061877061649;-0,000226531456994508;39324,6692006743;0,0077685973574482;1126431,19490966;0,0563540398074365
2020-08-01;19953,901149052;-0,00647564083596464;138948,674138491;0,00734863973505677;58107,5475131872;0,017924765119336;24296,5189660772;0,00120275240051133;237627,241827284;0,0198794402246781;148640,310193637;0,00776035720714488;208070,267860143;0,0116035325522469;12713,856519694;0,000731654474733205;675,294682554793;-0,000307976027345792;119,761650110313;-2,08189411823055e-05;40585,1097815009;-0,00119858757851685;23505,4882350965;-0,00213786927372115;187944,272239083;-0,0061127543651413;814,177940665913;-0,000231008845621937;40688,7690248737;0,00696351515912485;1142690,18532103;0,0569290701372209
2020-09-01;19503;-0,00703537267139;139965;0,00726374178940233;57881;0,017360838647111;24137;0,000955571480001889;240883;0,0192759886291536;148065;0,00644208045419402;209163;0,00972839281464647;12951;0,000766062689641874;644;-0,000318367106009663;106;-3,0388729406608e-05;39212;-0,0036243535033295;22451;-0,00317304879389116;195503;-0,000167229417446606;808;-0,000228759729074764;41396;0,00681248339720473;1152669;0,0540266681878103
