"Data";"Concessões - Pessoas jurídicas - Crédito rural com taxas de mercado - Recursos direcionados - 20687";"Concessões - Pessoas jurídicas - Crédito rural com taxas reguladas - Recursos direcionados - 20688";"Concessões - Pessoas jurídicas - Financiamento imobiliário com taxas de mercado - Recursos direcionados - 20690";"Concessões - Pessoas jurídicas - Financiamento imobiliário com taxas reguladas - Recursos direcionados - 20691";"Concessões - Pessoas jurídicas - Capital de giro com recursos do BNDES - Recursos direcionados - 20693";"Concessões - Pessoas jurídicas - Financiamento de investimentos com recursos do BNDES - Recursos direcionados - 20694";"Concessões - Pessoas jurídicas - Financiamento agroindustrial com recursos do BNDES - Recursos direcionados - 20695";"Concessões - Pessoas jurídicas - Outros créditos direcionados - Recursos direcionados - 20697";"Concessões - Pessoas jurídicas - Total - Recursos direcionados - 20686"
2014-09-01;-0,0747233185571641;0,0142216614379076;0,00539809730484287;-0,00762335588844591;0,000470774633978138;0,0252306036929549;0,00675057523190293;0,0726662551067882;0,0423454823438634
2014-10-01;-0,0254168257300189;-0,0201675734570941;0,00046424730014747;-0,00702710637812143;0,0149942976434829;0,0179633552090704;0,00632497961919975;-0,00585768899312639;-0,0187655075991761
2014-11-01;-0,0295215254036055;-0,0146427808410526;0,0334585330571737;-0,00315198384889942;-0,00531379356916897;-0,0977147667905886;-0,0138747347000454;0,0331925322444476;-0,0975657881749866
2014-12-01;-0,105216455733548;-0,00194520482795031;0,0311847937432304;-0,00518862364480311;-0,0159866524467328;-0,0775634381534251;-0,000307404896980008;-0,0307485632850782;-0,205745765416905
2015-01-01;-0,0268629206626624;-0,003473686914473;0,037466939644362;0,00371257016448975;-0,0291256314752084;-0,283265485963408;-0,00702832006379712;0,00836021231465433;-0,300262104213196
2015-02-01;-0,0451949025503781;-0,0233009159662357;-0,0689125755834761;-0,0282446801571824;-0,00493707474749741;-0,266221447053609;0,00271764035714449;-0,0177048752289221;-0,451713965720246
2015-03-01;0,0129655948969195;-0,0205375073978011;-0,0703644652875948;-0,0347841397161252;-0,00422976446578036;-0,159599732027138;-0,00727069560839564;-0,0178392898463036;-0,30169410974385
2015-04-01;0,140014844576171;-0,032540413973568;-0,0137603259916548;-0,0223826375099547;-0,000947718907314636;-0,207403978720494;0,00310352676215703;-0,105089648158812;-0,239091724030367
2015-05-01;-0,0377562235986221;-0,0382399816320991;-0,0530984736888754;-0,0192899467415376;0,0014887066292621;0,123891404103931;0,0111505916043357;-0,0749582900678224;-0,0868138777191358
2015-06-01;-0,0573612647314313;-0,0133785813613816;-0,0104987129636596;-0,00889487434514544;-0,00320248633782889;-0,0774842287853966;0,0134462814601132;-0,038737011599547;-0,196075895021763
2015-07-01;0,0146134286426307;-0,0159874384877936;-0,0123165424232006;-0,020783549804975;-0,0388003807899445;-0,225169045872725;0,000718136010360194;0,0806313482196445;-0,217094044506003
2015-08-01;0,0121577415676448;-0,00942450315833207;-0,00313947427955245;-0,0164620775261323;-0,0230014494283022;-0,271713431920187;-0,00133680798337109;-0,0598562432877224;-0,372862348706319
2015-09-01;0,151476081294679;-0,0170900420815363;0,00394033317778036;-0,0350071329672032;-0,0320752262004344;-0,232483908142092;-0,00581909496694224;-0,0451710079541256;-0,212229997839874
2015-10-01;0,0268304488452809;0,00375705152369857;-0,0165252855397756;-0,0312820622319546;0,0111192998662656;-0,129913277346169;-0,0138789523056661;-0,0654895780516336;-0,215341209000258
2015-11-01;-0,035033609083325;0,0129808817413785;-0,0251111346464497;-0,0316224337553759;0,00115406876231304;-0,136569696656111;0,00476739073089586;-0,0481550877151538;-0,257459848190993
2015-12-01;-0,00101519185116005;-0,0151229504954842;-0,0367416671714667;-0,0243305291337201;0,0135613775247158;-0,247278727639646;0,00368324685351992;0,0474557817922692;-0,259814973132947
2016-01-01;-0,0227929149880034;-0,0238959205616215;-0,0821680295109825;-0,0467274577458408;0,0189151641817127;-0,19537372432019;0,00291399077803736;-0,0530095571388618;-0,402017093058781
2016-02-01;0,0132199829670185;-0,0719793030000218;-0,0450899644010427;-0,0259914579060562;0,0151042558128778;-0,278775960685192;-0,00241599879868519;0,0169954148769179;-0,378943676743482
